RAAN, PUERTO CABEZAS, C.P. 91102039;91102039;NI;active;NI91102039
RAAN, PUERTO CABEZAS, C.P. 91102038;91102038;NI;active;NI91102038
RAAN, PUERTO CABEZAS, C.P. 91102037;91102037;NI;active;NI91102037
RAAN, PUERTO CABEZAS, C.P. 91102036;91102036;NI;active;NI91102036
RAAN, PUERTO CABEZAS, C.P. 91102035;91102035;NI;active;NI91102035
RAAN, PUERTO CABEZAS, C.P. 91102034;91102034;NI;active;NI91102034
RAAN, PUERTO CABEZAS, C.P. 91102033;91102033;NI;active;NI91102033
RAAN, PUERTO CABEZAS, C.P. 91102032;91102032;NI;active;NI91102032
RAAN, PUERTO CABEZAS, C.P. 91102031;91102031;NI;active;NI91102031
RAAN, PUERTO CABEZAS, C.P. 91102030;91102030;NI;active;NI91102030
RAAN, PUERTO CABEZAS, C.P. 91102029;91102029;NI;active;NI91102029
RAAN, PUERTO CABEZAS, C.P. 91102028;91102028;NI;active;NI91102028
RAAN, PUERTO CABEZAS, C.P. 91102027;91102027;NI;active;NI91102027
RAAN, PUERTO CABEZAS, C.P. 91102026;91102026;NI;active;NI91102026
RAAN, PUERTO CABEZAS, C.P. 91102017;91102017;NI;active;NI91102017
RAAN, PUERTO CABEZAS, C.P. 91102016;91102016;NI;active;NI91102016
RAAN, PUERTO CABEZAS, C.P. 91102015;91102015;NI;active;NI91102015
RAAN, PUERTO CABEZAS, C.P. 91102014;91102014;NI;active;NI91102014
RAAN, PUERTO CABEZAS, C.P. 91102013;91102013;NI;active;NI91102013
RAAN, WASPAN, C.P. 9105452;9105452;NI;active;NI9105452
RAAN, WASPAN, C.P. 9105430;9105430;NI;active;NI9105430
RAAN, WASPAN, C.P. 9105427;9105427;NI;active;NI9105427
RAAN, WASPAN, C.P. 9105426;9105426;NI;active;NI9105426
RAAN, WASPAN, C.P. 9105425;9105425;NI;active;NI9105425
RAAN, WASPAN, C.P. 9105416;9105416;NI;active;NI9105416
RAAN, WASPAN, C.P. 9105333;9105333;NI;active;NI9105333
RAAN, WASPAN, C.P. 9105332;9105332;NI;active;NI9105332
RAAN, WASPAN, C.P. 9105326;9105326;NI;active;NI9105326
RAAN, WASPAN, C.P. 9105325;9105325;NI;active;NI9105325
RAAN, WASPAN, C.P. 9105324;9105324;NI;active;NI9105324
RAAN, WASPAN, C.P. 9105323;9105323;NI;active;NI9105323
RAAN, WASPAN, C.P. 9105322;9105322;NI;active;NI9105322
RAAN, WASPAN, C.P. 9105320;9105320;NI;active;NI9105320
RAAN, WASPAN, C.P. 9105319;9105319;NI;active;NI9105319
RAAN, WASPAN, C.P. 9105317;9105317;NI;active;NI9105317
RAAN, WASPAN, C.P. 9105316;9105316;NI;active;NI9105316
RAAN, WASPAN, C.P. 9105314;9105314;NI;active;NI9105314
RAAN, WASPAN, C.P. 9105313;9105313;NI;active;NI9105313
RAAN, WASPAN, C.P. 9105311;9105311;NI;active;NI9105311
RAAN, WASPAN, C.P. 9105310;9105310;NI;active;NI9105310
RAAN, WASPAN, C.P. 9105309;9105309;NI;active;NI9105309
RAAN, WASPAN, C.P. 9105308;9105308;NI;active;NI9105308
RAAN, WASPAN, C.P. 9105305;9105305;NI;active;NI9105305
RAAN, WASPAN, C.P. 91052268;91052268;NI;active;NI91052268
RAAN, WASPAN, C.P. 91052265;91052265;NI;active;NI91052265
RAAN, WASPAN, C.P. 91052264;91052264;NI;active;NI91052264
RAAN, WASPAN, C.P. 91052174;91052174;NI;active;NI91052174
RAAN, WASPAN, C.P. 91052173;91052173;NI;active;NI91052173
RAAN, WASPAN, C.P. 91052172;91052172;NI;active;NI91052172
RAAN, WASPAN, C.P. 91052171;91052171;NI;active;NI91052171
RAAN, WASPAN, C.P. 91052170;91052170;NI;active;NI91052170
RAAN, WASPAN, C.P. 91052169;91052169;NI;active;NI91052169
RAAN, WASPAN, C.P. 91052168;91052168;NI;active;NI91052168
RAAN, WASPAN, C.P. 91052087;91052087;NI;active;NI91052087
RAAN, WASPAN, C.P. 91052082;91052082;NI;active;NI91052082
RAAN, WASPAN, C.P. 91052081;91052081;NI;active;NI91052081
RAAN, WASPAN, C.P. 91052080;91052080;NI;active;NI91052080
RAAN, WASPAN, C.P. 9105208;9105208;NI;active;NI9105208
RAAN, WASPAN, C.P. 91052079;91052079;NI;active;NI91052079
RAAN, WASPAN, C.P. 91052078;91052078;NI;active;NI91052078
RAAN, WASPAN, C.P. 91052076;91052076;NI;active;NI91052076
RAAN, WASPAN, C.P. 91052075;91052075;NI;active;NI91052075
RAAN, WASPAN, C.P. 91052074;91052074;NI;active;NI91052074
RAAN, WASPAN, C.P. 91052072;91052072;NI;active;NI91052072
RAAN, WASPAN, C.P. 91052071;91052071;NI;active;NI91052071
RAAN, WASPAN, C.P. 9105207;9105207;NI;active;NI9105207
RAAN, WASPAN, C.P. 91052069;91052069;NI;active;NI91052069
RAAN, WASPAN, C.P. 91052068;91052068;NI;active;NI91052068
RAAN, WASPAN, C.P. 91052067;91052067;NI;active;NI91052067
RAAN, WASPAN, C.P. 91052066;91052066;NI;active;NI91052066
RAAN, WASPAN, C.P. 91052051;91052051;NI;active;NI91052051
RAAN, WASPAN, C.P. 91052050;91052050;NI;active;NI91052050
RAAN, WASPAN, C.P. 91052049;91052049;NI;active;NI91052049
RAAN, WASPAN, C.P. 91052048;91052048;NI;active;NI91052048
RAAN, WASPAN, C.P. 91052047;91052047;NI;active;NI91052047
RAAN, WASPAN, C.P. 91052024;91052024;NI;active;NI91052024
RAAN, WASPAN, C.P. 91052023;91052023;NI;active;NI91052023
RAAN, WASPAN, C.P. 91052022;91052022;NI;active;NI91052022
RAAN, WASPAN, C.P. 91052021;91052021;NI;active;NI91052021
RAAN, WASPAN, C.P. 91052020;91052020;NI;active;NI91052020
RAAN, WASPAN, C.P. 91052018;91052018;NI;active;NI91052018
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302179;85302179;NI;active;NI85302179
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302178;85302178;NI;active;NI85302178
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302177;85302177;NI;active;NI85302177
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302166;85302166;NI;active;NI85302166
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302165;85302165;NI;active;NI85302165
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302163;85302163;NI;active;NI85302163
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302160;85302160;NI;active;NI85302160
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 8530216;8530216;NI;active;NI8530216
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302159;85302159;NI;active;NI85302159
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302158;85302158;NI;active;NI85302158
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302157;85302157;NI;active;NI85302157
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302156;85302156;NI;active;NI85302156
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 8530215;8530215;NI;active;NI8530215
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 8530214;8530214;NI;active;NI8530214
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 8530213;8530213;NI;active;NI8530213
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 8530212;8530212;NI;active;NI8530212
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302096;85302096;NI;active;NI85302096
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302094;85302094;NI;active;NI85302094
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302093;85302093;NI;active;NI85302093
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302092;85302092;NI;active;NI85302092
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302091;85302091;NI;active;NI85302091
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302089;85302089;NI;active;NI85302089
RIO SAN JUAN, SAN JUAN DEL NORTE, C.P. 85302088;85302088;NI;active;NI85302088
RIO SAN JUAN, EL CASTILLO, C.P. 8525433;8525433;NI;active;NI8525433
RIO SAN JUAN, EL CASTILLO, C.P. 8525432;8525432;NI;active;NI8525432
RIO SAN JUAN, EL CASTILLO, C.P. 8525424;8525424;NI;active;NI8525424
RIO SAN JUAN, EL CASTILLO, C.P. 8525423;8525423;NI;active;NI8525423
RIO SAN JUAN, EL CASTILLO, C.P. 8525422;8525422;NI;active;NI8525422
RIO SAN JUAN, EL CASTILLO, C.P. 8525421;8525421;NI;active;NI8525421
RIO SAN JUAN, EL CASTILLO, C.P. 8525420;8525420;NI;active;NI8525420
RIO SAN JUAN, EL CASTILLO, C.P. 8525419;8525419;NI;active;NI8525419
RIO SAN JUAN, EL CASTILLO, C.P. 8525418;8525418;NI;active;NI8525418
RIO SAN JUAN, EL CASTILLO, C.P. 8525415;8525415;NI;active;NI8525415
RIO SAN JUAN, EL CASTILLO, C.P. 8525414;8525414;NI;active;NI8525414
RIO SAN JUAN, EL CASTILLO, C.P. 8525413;8525413;NI;active;NI8525413
RIO SAN JUAN, EL CASTILLO, C.P. 8525412;8525412;NI;active;NI8525412
RIO SAN JUAN, EL CASTILLO, C.P. 8525411;8525411;NI;active;NI8525411
RIO SAN JUAN, EL CASTILLO, C.P. 8525410;8525410;NI;active;NI8525410
RIO SAN JUAN, EL CASTILLO, C.P. 8525241;8525241;NI;active;NI8525241
RIO SAN JUAN, EL CASTILLO, C.P. 8525240;8525240;NI;active;NI8525240
RIO SAN JUAN, CARDENAS, C.P. 8520700;8520700;NI;active;NI8520700
RIO SAN JUAN, CARDENAS, C.P. 8520699;8520699;NI;active;NI8520699
RIO SAN JUAN, SAN CARLOS, C.P. 8520697;8520697;NI;active;NI8520697
RIO SAN JUAN, SAN CARLOS, C.P. 8520696;8520696;NI;active;NI8520696
RIO SAN JUAN, SAN CARLOS, C.P. 85206629;85206629;NI;active;NI85206629
RIVAS, CARDENAS, C.P. 85206493;85206493;NI;active;NI85206493
RIVAS, PEÑAS BLANCAS, C.P. 85206487;85206487;NI;active;NI85206487
RIVAS, CARDENAS, C.P. 85206485;85206485;NI;active;NI85206485
RIO SAN JUAN, SAN CARLOS, C.P. 8520576;8520576;NI;active;NI8520576
RIO SAN JUAN, SAN CARLOS, C.P. 8520575;8520575;NI;active;NI8520575
RIO SAN JUAN, SAN CARLOS, C.P. 8520390;8520390;NI;active;NI8520390
RIO SAN JUAN, CARDENAS, C.P. 85201014;85201014;NI;active;NI85201014
RIO SAN JUAN, CARDENAS, C.P. 85201011;85201011;NI;active;NI85201011
RIO SAN JUAN, SAN MIGUELITO, C.P. 85156660;85156660;NI;active;NI85156660
RIO SAN JUAN, SAN MIGUELITO, C.P. 8515579;8515579;NI;active;NI8515579
RIO SAN JUAN, SAN MIGUELITO, C.P. 8515572;8515572;NI;active;NI8515572
RIO SAN JUAN, SAN MIGUELITO, C.P. 8515239;8515239;NI;active;NI8515239
RIO SAN JUAN, SAN MIGUELITO, C.P. 8515238;8515238;NI;active;NI8515238
RIO SAN JUAN, SAN MIGUELITO, C.P. 8515237;8515237;NI;active;NI8515237
RIO SAN JUAN, SAN MIGUELITO, C.P. 8515236;8515236;NI;active;NI8515236
RIO SAN JUAN, SAN MIGUELITO, C.P. 8515235;8515235;NI;active;NI8515235
RIO SAN JUAN, SAN MIGUELITO, C.P. 8515234;8515234;NI;active;NI8515234
RIO SAN JUAN, SAN MIGUELITO, C.P. 8515233;8515233;NI;active;NI8515233
RIO SAN JUAN, RIO SAN JUAN, C.P. 85106656;85106656;NI;active;NI85106656
RIO SAN JUAN, BOCA DE SABALOS, C.P. 85106652;85106652;NI;active;NI85106652
RIO SAN JUAN, EL ALMENDRO, C.P. 8510559;8510559;NI;active;NI8510559
RIO SAN JUAN, EL ALMENDRO, C.P. 8510551;8510551;NI;active;NI8510551
RIO SAN JUAN, EL ALMENDRO, C.P. 8510231;8510231;NI;active;NI8510231
RIO SAN JUAN, EL ALMENDRO, C.P. 8510230;8510230;NI;active;NI8510230
RIO SAN JUAN, EL ALMENDRO, C.P. 8510229;8510229;NI;active;NI8510229
RIO SAN JUAN, EL ALMENDRO, C.P. 8510227;8510227;NI;active;NI8510227
RIO SAN JUAN, MORRITO, C.P. 8505580;8505580;NI;active;NI8505580
RIO SAN JUAN, MORRITO, C.P. 8505553;8505553;NI;active;NI8505553
RIO SAN JUAN, MORRITO, C.P. 85051016;85051016;NI;active;NI85051016
RIO SAN JUAN, MORRITO, C.P. 85051015;85051015;NI;active;NI85051015
RIVAS, CARDENAS, C.P. 80501130;80501130;NI;active;NI80501130
RIVAS, CARDENAS, C.P. 80501129;80501129;NI;active;NI80501129
RIVAS, CARDENAS, C.P. 80501128;80501128;NI;active;NI80501128
RIVAS, CARDENAS, C.P. 80501127;80501127;NI;active;NI80501127
RIVAS, CARDENAS, C.P. 80501126;80501126;NI;active;NI80501126
RIVAS, CARDENAS, C.P. 80501125;80501125;NI;active;NI80501125
RIVAS, CARDENAS, C.P. 80501010;80501010;NI;active;NI80501010
RIVAS, SAN JUAN DEL SUR, C.P. 80456531;80456531;NI;active;NI80456531
RIVAS, SAN JUAN DEL SUR, C.P. 80456529;80456529;NI;active;NI80456529
RIVAS, SAN JUAN DEL SUR, C.P. 80456520;80456520;NI;active;NI80456520
RIVAS, SAN JUAN DEL SUR, C.P. 80456511;80456511;NI;active;NI80456511
RIVAS, SAN JUAN DEL SUR, C.P. 80456507;80456507;NI;active;NI80456507
RIVAS, SAN JUAN DEL SUR, C.P. 80451215;80451215;NI;active;NI80451215
RIVAS, SAN JUAN DEL SUR, C.P. 80451214;80451214;NI;active;NI80451214
RIVAS, SAN JUAN DEL SUR, C.P. 80451213;80451213;NI;active;NI80451213
RIVAS, SAN JUAN DEL SUR, C.P. 80451212;80451212;NI;active;NI80451212
RIVAS, LA VIRGEN, C.P. 80406484;80406484;NI;active;NI80406484
RIVAS, VERACRUZ, C.P. 80406469;80406469;NI;active;NI80406469
RIVAS, RIVAS, C.P. 80406465;80406465;NI;active;NI80406465
RIVAS, RIVAS, C.P. 80406464;80406464;NI;active;NI80406464
RIVAS, RIVAS, C.P. 80401201;80401201;NI;active;NI80401201
RIVAS, RIVAS, C.P. 80401200;80401200;NI;active;NI80401200
RIVAS, RIVAS, C.P. 80401199;80401199;NI;active;NI80401199
RIVAS, SAN JORGE, C.P. 80356499;80356499;NI;active;NI80356499
RIVAS, SAN JORGE, C.P. 80351198;80351198;NI;active;NI80351198
RIVAS, ALTAGRACIA, C.P. 80306594;80306594;NI;active;NI80306594
RIVAS, ALTAGRACIA, C.P. 80301210;80301210;NI;active;NI80301210
RIVAS, ALTAGRACIA, C.P. 80301209;80301209;NI;active;NI80301209
RIVAS, ALTAGRACIA, C.P. 80301203;80301203;NI;active;NI80301203
RIVAS, ALTAGRACIA, C.P. 80301202;80301202;NI;active;NI80301202
RIVAS, ALTAGRACIA, C.P. 80301124;80301124;NI;active;NI80301124
RIVAS, RIVAS, C.P. 80256623;80256623;NI;active;NI80256623
RIVAS, MOYOGALPA, C.P. 80251208;80251208;NI;active;NI80251208
RIVAS, MOYOGALPA, C.P. 80251207;80251207;NI;active;NI80251207
RIVAS, MOYOGALPA, C.P. 80251206;80251206;NI;active;NI80251206
RIVAS, MOYOGALPA, C.P. 80251205;80251205;NI;active;NI80251205
RIVAS, MOYOGALPA, C.P. 80251204;80251204;NI;active;NI80251204
RIVAS, BUENOS AIRES, C.P. 8020827;8020827;NI;active;NI8020827
RIVAS, BUENOS AIRES, C.P. 8020826;8020826;NI;active;NI8020826
RIVAS, BUENOS AIRES, C.P. 80206592;80206592;NI;active;NI80206592
RIVAS, RIVAS, C.P. 80206587;80206587;NI;active;NI80206587
RIVAS, POTOSI, C.P. 8015825;8015825;NI;active;NI8015825
RIVAS, POTOSI, C.P. 80156585;80156585;NI;active;NI80156585
RIVAS, POTOSI, C.P. 80156584;80156584;NI;active;NI80156584
RIVAS, POTOSI, C.P. 80156576;80156576;NI;active;NI80156576
RIVAS, BELEN, C.P. 8010824;8010824;NI;active;NI8010824
RIVAS, BELEN, C.P. 8010823;8010823;NI;active;NI8010823
RIVAS, BELEN, C.P. 80106567;80106567;NI;active;NI80106567
ESTELI, BELEN, C.P. 80106565;80106565;NI;active;NI80106565
RIVAS, RIVAS, C.P. 80106563;80106563;NI;active;NI80106563
RIVAS, BELEN, C.P. 80100823;80100823;NI;active;NI80100823
RIVAS, TOLA, C.P. 80056558;80056558;NI;active;NI80056558
RIVAS, TOLA, C.P. 80056553;80056553;NI;active;NI80056553
RIVAS, TOLA, C.P. 80056552;80056552;NI;active;NI80056552
RIVAS, TOLA, C.P. 80056550;80056550;NI;active;NI80056550
RIVAS, TOLA, C.P. 80056547;80056547;NI;active;NI80056547
RIVAS, TOLA, C.P. 80056535;80056535;NI;active;NI80056535
RIVAS, TOLA, C.P. 80056532;80056532;NI;active;NI80056532
CARAZO, LA CONQUISTA, C.P. 75406437;75406437;NI;active;NI75406437
CARAZO, CARAZO, C.P. 75406433;75406433;NI;active;NI75406433
CARAZO, LA CONQUISTA, C.P. 7540268;7540268;NI;active;NI7540268
CARAZO, LA CONQUISTA, C.P. 7540267;7540267;NI;active;NI7540267
CARAZO, LA CONQUISTA, C.P. 7540266;7540266;NI;active;NI7540266
CARAZO, SANTA TERESA, C.P. 75356410;75356410;NI;active;NI75356410
CARAZO, SANTA TERESA, C.P. 7535280;7535280;NI;active;NI7535280
CARAZO, SANTA TERESA, C.P. 7535275;7535275;NI;active;NI7535275
CARAZO, SANTA TERESA, C.P. 7535274;7535274;NI;active;NI7535274
CARAZO, SANTA TERESA, C.P. 7535273;7535273;NI;active;NI7535273
CARAZO, SANTA TERESA, C.P. 7535272;7535272;NI;active;NI7535272
CARAZO, SANTA TERESA, C.P. 7535269;7535269;NI;active;NI7535269
CARAZO, SAN MARCOS, C.P. 75256448;75256448;NI;active;NI75256448
CARAZO, CARAZO, C.P. 75256409;75256409;NI;active;NI75256409
CARAZO, EL ROSARIO, C.P. 7525271;7525271;NI;active;NI7525271
CARAZO, EL ROSARIO, C.P. 7525270;7525270;NI;active;NI7525270
CARAZO, DIRIAMBA, C.P. 7520800;7520800;NI;active;NI7520800
CARAZO, DIRIAMBA, C.P. 7520799;7520799;NI;active;NI7520799
CARAZO, DIRIAMBA, C.P. 7520798;7520798;NI;active;NI7520798
CARAZO, DIRIAMBA, C.P. 7520797;7520797;NI;active;NI7520797
CARAZO, DIRIAMBA, C.P. 7520792;7520792;NI;active;NI7520792
CARAZO, DIRIAMBA, C.P. 7520791;7520791;NI;active;NI7520791
CARAZO, DIRIAMBA, C.P. 7520790;7520790;NI;active;NI7520790
CARAZO, DIRIAMBA, C.P. 7520789;7520789;NI;active;NI7520789
CARAZO, DIRIAMBA, C.P. 7520788;7520788;NI;active;NI7520788
CARAZO, DIRIAMBA, C.P. 75206407;75206407;NI;active;NI75206407
CARAZO, DIRIAMBA, C.P. 75206404;75206404;NI;active;NI75206404
CARAZO, DIRIAMBA, C.P. 75206402;75206402;NI;active;NI75206402
CARAZO, DIRIAMBA, C.P. 75206382;75206382;NI;active;NI75206382
CARAZO, DIRIAMBA, C.P. 75206380;75206380;NI;active;NI75206380
CARAZO, DIRIAMBA, C.P. 75206351;75206351;NI;active;NI75206351
CARAZO, LA PAZ DE CARAZO, C.P. 75156445;75156445;NI;active;NI75156445
CARAZO, JINOTEPE, C.P. 75106350;75106350;NI;active;NI75106350
CARAZO, JINOTEPE, C.P. 75106349;75106349;NI;active;NI75106349
CARAZO, JINOTEPE, C.P. 75106327;75106327;NI;active;NI75106327
CARAZO, JINOTEPE, C.P. 75106324;75106324;NI;active;NI75106324
CARAZO, JINOTEPE, C.P. 7510265;7510265;NI;active;NI7510265
CARAZO, JINOTEPE, C.P. 75101582;75101582;NI;active;NI75101582
CARAZO, JINOTEPE, C.P. 75101579;75101579;NI;active;NI75101579
CARAZO, JINOTEPE, C.P. 75101310;75101310;NI;active;NI75101310
CARAZO, JINOTEPE, C.P. 75101309;75101309;NI;active;NI75101309
CARAZO, JINOTEPE, C.P. 75101308;75101308;NI;active;NI75101308
GRANADA, NANDAIME, C.P. 7020829;7020829;NI;active;NI7020829
GRANADA, NANDAIME, C.P. 7020828;7020828;NI;active;NI7020828
GRANADA, NANDAIME, C.P. 70206283;70206283;NI;active;NI70206283
GRANADA, NANDAIME, C.P. 7020293;7020293;NI;active;NI7020293
GRANADA, NANDAIME, C.P. 7020292;7020292;NI;active;NI7020292
GRANADA, NANDAIME, C.P. 7020291;7020291;NI;active;NI7020291
GRANADA, NANDAIME, C.P. 7020290;7020290;NI;active;NI7020290
GRANADA, NANDAIME, C.P. 7020289;7020289;NI;active;NI7020289
GRANADA, NANDAIME, C.P. 7020288;7020288;NI;active;NI7020288
GRANADA, NANDAIME, C.P. 7020287;7020287;NI;active;NI7020287
GRANADA, NANDAIME, C.P. 7020286;7020286;NI;active;NI7020286
GRANADA, NANDAIME, C.P. 7020283;7020283;NI;active;NI7020283
GRANADA, NANDAIME, C.P. 7020281;7020281;NI;active;NI7020281
GRANADA, NANDAIME, C.P. 7020279;7020279;NI;active;NI7020279
GRANADA, NANDAIME, C.P. 7020278;7020278;NI;active;NI7020278
GRANADA, NANDAIME, C.P. 7020276;7020276;NI;active;NI7020276
GRANADA, GRANADA, C.P. 7015834;7015834;NI;active;NI7015834
GRANADA, GRANADA, C.P. 7015831;7015831;NI;active;NI7015831
GRANADA, GRANADA, C.P. 7015830;7015830;NI;active;NI7015830
GRANADA, GRANADA, C.P. 70156256;70156256;NI;active;NI70156256
GRANADA, SAN MARCOS, C.P. 70156239;70156239;NI;active;NI70156239
GRANADA, MALACATOYA, C.P. 70156237;70156237;NI;active;NI70156237
MANAGUA, MANAGUA, C.P. 70156228;70156228;NI;active;NI70156228
GRANADA, GRANADA, C.P. 70156223;70156223;NI;active;NI70156223
GRANADA, GRANADA, C.P. 70156219;70156219;NI;active;NI70156219
GRANADA, GRANADA, C.P. 7015285;7015285;NI;active;NI7015285
GRANADA, GRANADA, C.P. 70151607;70151607;NI;active;NI70151607
GRANADA, GRANADA, C.P. 70151602;70151602;NI;active;NI70151602
GRANADA, GRANADA, C.P. 70151600;70151600;NI;active;NI70151600
GRANADA, GRANADA, C.P. 70151599;70151599;NI;active;NI70151599
GRANADA, GRANADA, C.P. 70151598;70151598;NI;active;NI70151598
GRANADA, GRANADA, C.P. 70151597;70151597;NI;active;NI70151597
GRANADA, GRANADA, C.P. 70151596;70151596;NI;active;NI70151596
GRANADA, GRANADA, C.P. 70151595;70151595;NI;active;NI70151595
GRANADA, GRANADA, C.P. 70151594;70151594;NI;active;NI70151594
GRANADA, GRANADA, C.P. 70151591;70151591;NI;active;NI70151591
GRANADA, GRANADA, C.P. 70151590;70151590;NI;active;NI70151590
GRANADA, GRANADA, C.P. 70151196;70151196;NI;active;NI70151196
GRANADA, GRANADA, C.P. 70151195;70151195;NI;active;NI70151195
GRANADA, GRANADA, C.P. 70151194;70151194;NI;active;NI70151194
GRANADA, GRANADA, C.P. 70151191;70151191;NI;active;NI70151191
MANAGUA, DIRIOMO, C.P. 70106280;70106280;NI;active;NI70106280
GRANADA, GRANADA, C.P. 70106275;70106275;NI;active;NI70106275
GRANADA, DIRIA, C.P. 70056271;70056271;NI;active;NI70056271
GRANADA, DIRÍA, C.P. 70051586;70051586;NI;active;NI70051586
GRANADA, DIRÍA, C.P. 70051585;70051585;NI;active;NI70051585
GRANADA, DIR-A, C.P. 70051584;70051584;NI;active;NI70051584
CHONTALES, EL CORAL, C.P. 6550568;6550568;NI;active;NI6550568
CHONTALES, EL CORAL, C.P. 6550567;6550567;NI;active;NI6550567
CHONTALES, EL CORAL, C.P. 6550566;6550566;NI;active;NI6550566
CHONTALES, EL CORAL, C.P. 6550565;6550565;NI;active;NI6550565
CHONTALES, EL CORAL, C.P. 6550563;6550563;NI;active;NI6550563
CHONTALES, EL CORAL, C.P. 6550562;6550562;NI;active;NI6550562
CHONTALES, SAN FRANCISCO DE CUAPA, C.P. 6545918;6545918;NI;active;NI6545918
CHONTALES, SAN FRANCISCO DE CUAPA, C.P. 6545917;6545917;NI;active;NI6545917
CHONTALES, SAN FRANCISCO DE CUAPA, C.P. 65451464;65451464;NI;active;NI65451464
CHONTALES, SAN FRANCISCO DE CUAPA, C.P. 65451459;65451459;NI;active;NI65451459
CHONTALES, SAN FRANCISCO DE CUAPA, C.P. 65451458;65451458;NI;active;NI65451458
CHONTALES, SAN FRANCISCO DE CUAPA, C.P. 65451457;65451457;NI;active;NI65451457
CHONTALES, SAN FRANCISCO DE CUAPA, C.P. 65451456;65451456;NI;active;NI65451456
CHONTALES, SAN FRANCISCO DE CUAPA, C.P. 65451455;65451455;NI;active;NI65451455
CHONTALES, SAN FRANCISCO DE CUAPA, C.P. 65451452;65451452;NI;active;NI65451452
CHONTALES, SAN FRANCISCO DE CUAPA, C.P. 65451450;65451450;NI;active;NI65451450
CHONTALES, SAN FRANCISCO DE CUAPA, C.P. 65451449;65451449;NI;active;NI65451449
CHONTALES, SAN FRANCISCO DE CUAPA, C.P. 65451448;65451448;NI;active;NI65451448
CHONTALES, SAN FRANCISCO DE CUAPA, C.P. 65451447;65451447;NI;active;NI65451447
CHONTALES, SAN FRANCISCO DE CUAPA, C.P. 65451444;65451444;NI;active;NI65451444
CHONTALES, SAN FRANCISCO DE CUAPA, C.P. 65451443;65451443;NI;active;NI65451443
CHONTALES, SAN FRANCISCO DE CUAPA, C.P. 65451442;65451442;NI;active;NI65451442
CHONTALES, VILLA SANDINO, C.P. 65406189;65406189;NI;active;NI65406189
CHONTALES, VILLA SANDINO, C.P. 65406188;65406188;NI;active;NI65406188
CHONTALES, VILLA SANDINO, C.P. 65406187;65406187;NI;active;NI65406187
CHONTALES, VILLA SANDINO, C.P. 65406186;65406186;NI;active;NI65406186
CHONTALES, VILLA SANDINO, C.P. 65406185;65406185;NI;active;NI65406185
CHONTALES, VILLA SANDINO, C.P. 65406184;65406184;NI;active;NI65406184
CHONTALES, VILLA SANDINO, C.P. 65406183;65406183;NI;active;NI65406183
CHONTALES, VILLA SANDINO, C.P. 65406182;65406182;NI;active;NI65406182
CHONTALES, VILLA SANDINO, C.P. 65406181;65406181;NI;active;NI65406181
CHONTALES, VILLA SANDINO, C.P. 65406180;65406180;NI;active;NI65406180
CHONTALES, VILLA SANDINO, C.P. 65406179;65406179;NI;active;NI65406179
CHONTALES, VILLA SANDINO, C.P. 65406178;65406178;NI;active;NI65406178
CHONTALES, VILLA SANDINO, C.P. 65406177;65406177;NI;active;NI65406177
CHONTALES, VILLA SANDINO, C.P. 65406176;65406176;NI;active;NI65406176
CHONTALES, VILLA SANDINO, C.P. 65406175;65406175;NI;active;NI65406175
CHONTALES, VILLA SANDINO, C.P. 6540570;6540570;NI;active;NI6540570
CHONTALES, VILLA SANDINO, C.P. 6540569;6540569;NI;active;NI6540569
CHONTALES, VILLA SANDINO, C.P. 6540525;6540525;NI;active;NI6540525
CHONTALES, VILLA SANDINO, C.P. 6540499;6540499;NI;active;NI6540499
CHONTALES, VILLA SANDINO, C.P. 6540498;6540498;NI;active;NI6540498
CHONTALES, VILLA SANDINO, C.P. 6540497;6540497;NI;active;NI6540497
CHONTALES, VILLA SANDINO, C.P. 6540496;6540496;NI;active;NI6540496
CHONTALES, VILLA SANDINO, C.P. 6540495;6540495;NI;active;NI6540495
CHONTALES, VILLA SANDINO, C.P. 6540494;6540494;NI;active;NI6540494
CHONTALES, ACOYAPA, C.P. 6535893;6535893;NI;active;NI6535893
